iter	Passed	Remaining
6330	155184	89934
6331	155206	89907
6332	155227	89881
6333	155247	89854
6334	155268	89827
6335	155289	89801
6336	155309	89774
6337	155329	89747
6338	155352	89721
6339	155374	89695
6340	155395	89669
6341	155418	89643
6342	155439	89616
6343	155459	89590
6344	155479	89563
6345	155502	89537
6346	155522	89510
6347	155543	89483
6348	155563	89456
6349	155584	89430
6350	155606	89404
6351	155625	89376
6352	155651	89353
6353	155675	89328
6354	155699	89303
6355	155722	89278
6356	155743	89251
6357	155767	89226
6358	155786	89199
6359	155807	89172
6360	155827	89145
6361	155846	89118
6362	155867	89091
6363	155889	89065
6364	155909	89038
6365	155928	89011
6366	155950	88985
6367	155973	88959
6368	155992	88932
6369	156013	88905
6370	156034	88878
6371	156056	88853
6372	156076	88826
6373	156099	88800
6374	156120	88774
6375	156140	88747
6376	156160	88720
6377	156180	88693
6378	156202	88667
6379	156221	88640
6380	156241	88612
6381	156262	88586
6382	156283	88559
6383	156309	88536
6384	156330	88509
6385	156351	88483
6386	156372	88456
6387	156393	88430
6388	156417	88405
6389	156437	88378
6390	156457	88351
6391	156478	88325
6392	156499	88298
6393	156518	88271
6394	156541	88245
6395	156561	88218
6396	156582	88192
6397	156602	88165
6398	156621	88138
6399	156643	88111
6400	156664	88085
6401	156684	88058
6402	156705	88032
6403	156725	88004
6404	156746	87978
6405	156767	87952
6406	156788	87926
6407	156810	87900
6408	156832	87874
6409	156851	87846
6410	156873	87821
6411	156897	87795
6412	156920	87770
6413	156940	87744
6414	156961	87717
6415	156983	87691
6416	157003	87664
6417	157029	87640
6418	157049	87613
6419	157069	87587
6420	157089	87559
6421	157109	87533
6422	157131	87507
6423	157152	87480
6424	157173	87454
6425	157205	87434
6426	157226	87408
6427	157245	87380
6428	157265	87353
6429	157283	87325
6430	157306	87299
6431	157329	87274
6432	157348	87247
6433	157369	87220
6434	157390	87194
6435	157411	87168
6436	157432	87141
6437	157451	87114
6438	157471	87087
6439	157491	87060
6440	157512	87034
6441	157532	87007
6442	157555	86982
6443	157575	86955
6444	157600	86930
6445	157622	86905
6446	157643	86878
6447	157664	86852
6448	157684	86825
6449	157704	86798
6450	157725	86772
6451	157745	86745
6452	157767	86719
6453	157789	86693
6454	157809	86666
6455	157831	86641
6456	157855	86616
6457	157878	86590
6458	157900	86565
6459	157925	86541
6460	157947	86515
6461	157969	86489
6462	157989	86462
6463	158008	86435
6464	158031	86410
6465	158053	86384
6466	158073	86357
6467	158095	86331
6468	158117	86305
6469	158142	86281
6470	158163	86255
6471	158184	86229
6472	158204	86202
6473	158224	86175
6474	158245	86149
6475	158266	86122
6476	158303	86105
6477	158326	86079
6478	158345	86052
6479	158365	86025
6480	158388	86000
6481	158408	85973
6482	158428	85946
6483	158448	85919
6484	158477	85898
6485	158501	85873
6486	158521	85846
6487	158541	85819
6488	158561	85792
6489	158583	85766
6490	158604	85740
6491	158625	85714
6492	158647	85688
6493	158667	85661
6494	158691	85637
6495	158714	85612
6496	158736	85586
6497	158760	85561
6498	158779	85534
6499	158804	85510
6500	158825	85484
6501	158848	85458
6502	158870	85433
6503	158892	85407
6504	158911	85379
6505	158936	85355
6506	158957	85329
6507	158981	85304
6508	159002	85278
6509	159023	85252
6510	159047	85227
6511	159070	85202
6512	159093	85176
6513	159119	85153
6514	159140	85127
6515	159164	85102
6516	159185	85076
6517	159203	85048
6518	159228	85024
6519	159251	84999
6520	159271	84972
6521	159292	84946
6522	159312	84919
6523	159333	84893
6524	159355	84867
6525	159375	84840
6526	159397	84815
6527	159420	84789
6528	159440	84762
6529	159463	84737
6530	159483	84710
6531	159504	84684
6532	159525	84658
6533	159544	84631
6534	159568	84606
6535	159592	84581
6536	159611	84554
6537	159632	84528
6538	159653	84502
6539	159673	84475
6540	159694	84449
6541	159712	84421
6542	159735	84396
6543	159757	84370
6544	159777	84343
6545	159802	84320
6546	159824	84294
6547	159844	84267
6548	159870	84243
6549	159892	84218
6550	159913	84191
6551	159932	84164
6552	159953	84138
6553	159975	84112
6554	159995	84086
6555	160017	84060
6556	160037	84033
6557	160059	84007
6558	160081	83982
6559	160101	83955
6560	160125	83931
6561	160148	83906
6562	160171	83881
6563	160195	83855
6564	160216	83829
6565	160236	83803
6566	160256	83776
6567	160277	83750
6568	160300	83725
6569	160321	83698
6570	160344	83673
6571	160364	83647
6572	160386	83621
6573	160409	83596
6574	160432	83571
6575	160453	83545
6576	160472	83518
6577	160493	83491
6578	160514	83465
6579	160534	83438
6580	160558	83414
6581	160580	83388
6582	160601	83362
6583	160621	83335
6584	160641	83309
6585	160660	83282
6586	160683	83256
6587	160705	83231
6588	160728	83205
6589	160750	83180
6590	160774	83155
6591	160795	83129
6592	160815	83102
6593	160833	83075
6594	160853	83048
6595	160874	83022
6596	160893	82995
6597	160913	82968
6598	160935	82942
6599	160954	82916
6600	160975	82889
6601	160999	82865
6602	161022	82839
6603	161043	82813
6604	161062	82787
6605	161084	82761
6606	161105	82734
6607	161125	82708
6608	161147	82682
6609	161167	82656
6610	161187	82629
6611	161210	82604
6612	161231	82578
6613	161258	82555
6614	161278	82528
6615	161297	82501
6616	161317	82474
6617	161337	82448
6618	161361	82424
6619	161381	82397
6620	161403	82371
6621	161423	82345
6622	161445	82319
6623	161465	82292
6624	161485	82266
6625	161505	82239
6626	161526	82213
6627	161547	82187
6628	161572	82163
6629	161594	82137
6630	161619	82113
6631	161642	82088
6632	161663	82062
6633	161683	82036
6634	161703	82009
6635	161726	81984
6636	161747	81958
6637	161768	81932
6638	161790	81906
6639	161811	81880
6640	161830	81853
6641	161851	81827
6642	161870	81800
6643	161891	81774
6644	161912	81748
6645	161930	81720
6646	161955	81696
6647	161975	81669
6648	161996	81644
6649	162018	81618
6650	162037	81591
6651	162062	81567
6652	162081	81540
6653	162101	81513
6654	162123	81488
6655	162146	81463
6656	162168	81437
6657	162188	81411
6658	162208	81384
6659	162229	81358
6660	162250	81332
6661	162272	81306
6662	162294	81281
6663	162313	81254
6664	162333	81227
6665	162354	81201
6666	162375	81175
6667	162395	81149
6668	162417	81123
6669	162437	81096
6670	162460	81071
6671	162480	81045
6672	162500	81018
6673	162520	80992
6674	162540	80965
6675	162562	80940
6676	162584	80914
6677	162603	80887
6678	162624	80861
6679	162646	80836
6680	162666	80809
6681	162687	80783
6682	162708	80757
6683	162728	80731
6684	162748	80704
6685	162770	80679
6686	162792	80653
6687	162813	80627
6688	162833	80601
6689	162854	80575
6690	162875	80549
6691	162895	80522
6692	162918	80497
6693	162940	80472
6694	162960	80445
6695	162983	80420
6696	163003	80394
6697	163024	80368
6698	163045	80342
6699	163063	80314
6700	163084	80288
6701	163104	80262
6702	163122	80235
6703	163142	80208
6704	163162	80182
6705	163183	80156
6706	163202	80129
6707	163225	80103
6708	163245	80077
6709	163265	80050
6710	163287	80025
6711	163307	79999
6712	163325	79971
6713	163345	79945
6714	163367	79919
6715	163388	79893
6716	163408	79867
6717	163431	79842
6718	163452	79816
6719	163472	79790
6720	163494	79764
6721	163515	79738
6722	163535	79712
6723	163555	79685
6724	163575	79659
6725	163594	79632
6726	163615	79606
6727	163635	79580
6728	163657	79554
6729	163679	79529
6730	163698	79502
6731	163720	79477
6732	163741	79450
6733	163763	79425
6734	163784	79399
6735	163805	79373
6736	163827	79348
6737	163849	79322
6738	163870	79296
6739	163889	79270
6740	163911	79244
6741	163934	79219
6742	163953	79192
6743	163973	79166
6744	163993	79140
6745	164016	79114
6746	164038	79089
6747	164059	79063
6748	164081	79038
6749	164101	79012
6750	164123	78986
6751	164144	78960
6752	164164	78934
6753	164185	78908
6754	164209	78883
6755	164232	78859
6756	164258	78835
6757	164278	78808
6758	164298	78782
6759	164321	78757
6760	164347	78734
6761	164373	78710
6762	164394	78684
6763	164414	78658
6764	164435	78632
6765	164456	78606
6766	164476	78580
6767	164498	78554
6768	164517	78528
6769	164538	78502
6770	164557	78475
6771	164579	78450
6772	164600	78423
6773	164619	78397
6774	164648	78375
6775	164670	78349
6776	164689	78323
6777	164709	78296
6778	164729	78270
6779	164750	78244
6780	164768	78217
6781	164788	78190
6782	164810	78165
6783	164833	78140
6784	164855	78115
6785	164876	78089
6786	164894	78062
6787	164915	78035
6788	164936	78010
6789	164956	77983
6790	164979	77959
6791	165001	77933
6792	165020	77906
6793	165040	77880
6794	165060	77854
6795	165080	77827
6796	165106	77804
6797	165126	77777
6798	165159	77757
6799	165178	77731
6800	165199	77705
6801	165218	77678
6802	165239	77652
6803	165261	77627
6804	165280	77600
6805	165302	77575
6806	165322	77548
6807	165343	77523
6808	165367	77498
6809	165387	77472
6810	165408	77446
6811	165430	77421
6812	165453	77396
6813	165474	77370
6814	165494	77343
6815	165514	77317
6816	165536	77292
6817	165555	77265
6818	165574	77238
6819	165593	77212
6820	165613	77185
6821	165633	77159
6822	165655	77134
6823	165678	77109
6824	165702	77084
6825	165722	77058
6826	165742	77032
6827	165762	77006
6828	165782	76980
6829	165804	76954
6830	165823	76927
6831	165849	76904
6832	165873	76879
6833	165895	76854
6834	165920	76830
6835	165941	76805
6836	165965	76780
6837	165985	76754
6838	166006	76728
6839	166033	76705
6840	166052	76678
6841	166076	76654
6842	166097	76628
6843	166116	76601
6844	166137	76576
6845	166158	76550
6846	166180	76524
6847	166200	76498
6848	166219	76471
6849	166240	76446
6850	166261	76420
6851	166280	76394
6852	166300	76367
6853	166319	76341
6854	166340	76315
6855	166366	76291
6856	166382	76263
6857	166404	76238
6858	166424	76212
6859	166450	76188
6860	166473	76163
6861	166492	76137
6862	166512	76110
6863	166534	76085
6864	166558	76061
6865	166579	76035
6866	166598	76009
6867	166618	75982
6868	166638	75956
6869	166659	75930
6870	166680	75904
6871	166705	75880
6872	166726	75855
6873	166746	75829
6874	166767	75803
6875	166789	75778
6876	166811	75752
6877	166832	75727
6878	166855	75702
6879	166874	75675
6880	166896	75650
6881	166917	75624
6882	166943	75601
6883	166965	75575
6884	166986	75550
6885	167005	75523
6886	167026	75497
6887	167046	75471
6888	167067	75445
6889	167091	75421
6890	167112	75395
6891	167132	75369
6892	167152	75343
6893	167175	75318
6894	167197	75293
6895	167219	75268
6896	167243	75243
6897	167263	75217
6898	167285	75192
6899	167307	75167
6900	167329	75141
6901	167350	75116
6902	167372	75091
6903	167393	75065
6904	167414	75039
6905	167434	75013
6906	167453	74986
6907	167474	74961
6908	167500	74937
6909	167521	74911
6910	167542	74886
6911	167565	74861
6912	167586	74835
6913	167606	74809
6914	167629	74784
6915	167655	74761
6916	167676	74735
6917	167698	74710
6918	167721	74685
6919	167741	74659
6920	167761	74633
6921	167783	74608
6922	167805	74582
6923	167826	74557
6924	167846	74531
6925	167865	74504
6926	167886	74479
6927	167907	74453
6928	167928	74427
6929	167948	74401
6930	167970	74376
6931	167993	74351
6932	168015	74326
6933	168039	74301
6934	168060	74275
6935	168084	74251
6936	168106	74226
6937	168127	74201
6938	168149	74175
6939	168168	74149
6940	168188	74123
6941	168208	74096
6942	168228	74070
6943	168248	74045
6944	168269	74019
6945	168290	73993
6946	168313	73968
6947	168335	73943
6948	168357	73918
6949	168378	73892
6950	168401	73868
6951	168431	73846
6952	168457	73822
6953	168476	73796
6954	168497	73770
6955	168520	73745
6956	168539	73719
6957	168561	73694
6958	168581	73668
6959	168601	73641
6960	168623	73617
6961	168643	73590
6962	168663	73564
6963	168689	73541
6964	168709	73515
6965	168732	73490
6966	168752	73464
6967	168771	73437
6968	168793	73412
6969	168816	73387
6970	168835	73361
6971	168855	73335
6972	168875	73309
6973	168894	73283
6974	168919	73258
6975	168940	73233
6976	168960	73207
6977	168979	73180
6978	168998	73154
6979	169021	73129
6980	169043	73104
6981	169065	73079
6982	169086	73053
6983	169138	73041
6984	169168	73019
6985	169189	72994
6986	169210	72968
6987	169236	72945
6988	169259	72920
6989	169281	72895
6990	169303	72870
6991	169329	72846
6992	169351	72821
6993	169373	72796
6994	169396	72771
6995	169422	72748
6996	169448	72724
6997	169470	72699
6998	169494	72675
6999	169517	72650
7000	169540	72625
7001	169563	72601
7002	169586	72576
7003	169611	72552
7004	169636	72528
7005	169662	72505
7006	169687	72481
7007	169714	72458
7008	169737	72433
7009	169764	72410
7010	169795	72389
7011	169822	72366
7012	169846	72341
7013	169870	72317
7014	169897	72294
7015	169920	72269
7016	169944	72245
7017	169969	72221
7018	169991	72196
7019	170015	72171
7020	170043	72149
7021	170066	72124
7022	170090	72100
7023	170114	72075
7024	170146	72054
7025	170173	72031
7026	170201	72009
7027	170226	71985
7028	170250	71961
7029	170279	71938
7030	170301	71913
7031	170328	71890
7032	170352	71866
7033	170377	71842
7034	170402	71818
7035	170427	71794
7036	170450	71769
7037	170474	71745
7038	170496	71720
7039	170525	71698
7040	170551	71674
7041	170578	71651
7042	170601	71626
7043	170626	71603
7044	170650	71578
7045	170676	71555
7046	170703	71532
7047	170726	71507
7048	170751	71483
7049	170775	71459
7050	170801	71435
7051	170826	71411
7052	170858	71390
7053	170882	71366
7054	170907	71342
7055	170930	71317
7056	170957	71294
7057	170982	71271
7058	171009	71247
7059	171034	71223
7060	171058	71199
7061	171083	71175
7062	171108	71151
7063	171132	71127
7064	171156	71103
7065	171181	71079
7066	171208	71056
7067	171235	71033
7068	171260	71009
7069	171283	70984
7070	171312	70962
7071	171338	70938
7072	171364	70915
7073	171388	70891
7074	171415	70867
7075	171441	70844
7076	171466	70820
7077	171489	70795
7078	171516	70772
7079	171542	70749
7080	171565	70724
7081	171588	70699
7082	171615	70676
7083	171639	70652
7084	171664	70628
7085	171690	70604
7086	171717	70581
7087	171741	70557
7088	171764	70532
7089	171791	70509
7090	171815	70485
7091	171840	70461
7092	171863	70436
7093	171890	70413
7094	171913	70388
7095	171940	70365
7096	171968	70342
7097	172002	70322
7098	172027	70298
7099	172051	70274
7100	172076	70250
7101	172099	70225
7102	172122	70201
7103	172146	70176
7104	172174	70154
7105	172202	70131
7106	172226	70107
7107	172253	70084
7108	172283	70062
7109	172314	70040
7110	172338	70016
7111	172362	69992
7112	172388	69968
7113	172414	69945
7114	172440	69921
7115	172473	69900
7116	172500	69877
7117	172531	69855
7118	172559	69833
7119	172582	69808
7120	172608	69785
7121	172633	69761
7122	172657	69737
7123	172681	69712
7124	172708	69689
7125	172733	69665
7126	172761	69642
7127	172787	69619
7128	172815	69596
7129	172839	69572
7130	172867	69549
7131	172890	69524
7132	172915	69500
7133	172940	69476
7134	172963	69452
7135	172988	69428
7136	173012	69403
7137	173037	69380
7138	173061	69355
7139	173084	69330
7140	173116	69309
7141	173145	69287
7142	173173	69264
7143	173205	69243
7144	173228	69218
7145	173252	69194
7146	173277	69170
7147	173303	69146
7148	173326	69121
7149	173358	69100
7150	173383	69076
7151	173408	69053
7152	173456	69038
7153	173480	69013
7154	173504	68989
7155	173529	68965
7156	173552	68940
7157	173575	68916
7158	173600	68892
7159	173622	68867
7160	173648	68843
7161	173672	68818
7162	173699	68796
7163	173730	68774
7164	173760	68752
7165	173787	68729
7166	173812	68705
7167	173836	68680
7168	173861	68656
7169	173886	68633
7170	173920	68612
7171	173948	68589
7172	173971	68565
7173	173995	68540
7174	174018	68516
7175	174045	68492
7176	174068	68468
7177	174093	68444
7178	174116	68419
7179	174141	68395
7180	174169	68372
7181	174200	68350
7182	174223	68326
7183	174246	68301
7184	174271	68277
7185	174296	68253
7186	174327	68231
7187	174353	68208
7188	174376	68183
7189	174401	68159
7190	174428	68136
7191	174452	68111
7192	174476	68087
7193	174500	68063
7194	174526	68039
7195	174552	68016
7196	174576	67991
7197	174602	67968
7198	174635	67947
7199	174659	67923
7200	174683	67898
7201	174711	67876
7202	174739	67853
7203	174761	67827
7204	174783	67802
7205	174806	67778
7206	174831	67754
7207	174855	67729
7208	174878	67704
7209	174905	67681
7210	174934	67659
7211	174960	67635
7212	174983	67610
7213	175007	67586
7214	175032	67562
7215	175055	67538
7216	175080	67514
7217	175104	67489
7218	175131	67466
7219	175155	67442
7220	175177	67417
7221	175202	67393
7222	175226	67368
7223	175248	67343
7224	175272	67319
7225	175295	67294
7226	175319	67270
7227	175346	67247
7228	175370	67222
7229	175399	67199
7230	175424	67176
7231	175448	67151
7232	175478	67129
7233	175501	67105
7234	175525	67080
7235	175551	67057
7236	175574	67032
7237	175598	67007
7238	175620	66982
7239	175644	66958
7240	175669	66934
7241	175694	66910
7242	175723	66887
7243	175749	66864
7244	175781	66843
7245	175809	66820
7246	175835	66796
7247	175857	66771
7248	175879	66746
7249	175902	66721
7250	175932	66699
7251	175954	66674
7252	175976	66649
7253	176000	66625
7254	176023	66600
7255	176046	66575
7256	176068	66550
7257	176092	66525
7258	176113	66500
7259	176139	66476
7260	176167	66453
7261	176192	66429
7262	176212	66404
7263	176237	66380
7264	176259	66355
7265	176281	66330
7266	176307	66306
7267	176330	66281
7268	176352	66256
7269	176376	66232
7270	176398	66207
7271	176420	66181
7272	176445	66157
7273	176469	66133
7274	176492	66108
7275	176516	66084
7276	176540	66060
7277	176564	66035
7278	176587	66011
7279	176611	65986
7280	176635	65962
7281	176660	65938
7282	176680	65912
7283	176704	65888
7284	176725	65862
7285	176745	65836
7286	176767	65811
7287	176789	65786
7288	176812	65761
7289	176835	65737
7290	176856	65711
7291	176878	65686
7292	176900	65661
7293	176924	65637
7294	176945	65611
7295	176971	65588
7296	176996	65564
7297	177018	65539
7298	177043	65514
7299	177066	65490
7300	177093	65466
7301	177121	65444
7302	177143	65419
7303	177166	65394
7304	177189	65369
7305	177216	65346
7306	177239	65321
7307	177261	65296
7308	177294	65275
7309	177317	65250
7310	177357	65232
7311	177379	65207
7312	177401	65182
7313	177424	65157
7314	177445	65132
7315	177469	65107
7316	177492	65083
7317	177522	65060
7318	177544	65035
7319	177568	65011
7320	177590	64986
7321	177613	64961
7322	177638	64937
7323	177661	64913
7324	177687	64889
7325	177708	64863
7326	177734	64840
7327	177757	64815
7328	177779	64790
7329	177802	64765
7330	177827	64741
7331	177849	64716
7332	177873	64692
7333	177900	64668
7334	177926	64645
7335	177949	64620
7336	177972	64595
7337	177995	64571
7338	178018	64546
7339	178040	64521
7340	178064	64497
7341	178086	64472
7342	178107	64446
7343	178130	64421
7344	178152	64396
7345	178173	64371
7346	178194	64346
7347	178216	64320
7348	178239	64296
7349	178263	64271
7350	178284	64246
7351	178306	64221
7352	178328	64196
7353	178352	64172
7354	178372	64146
7355	178393	64120
7356	178412	64094
7357	178433	64069
7358	178453	64043
7359	178475	64018
7360	178498	63993
7361	178520	63968
7362	178539	63942
7363	178563	63918
7364	178584	63892
7365	178609	63868
7366	178631	63843
7367	178651	63817
7368	178670	63791
7369	178691	63766
7370	178711	63740
7371	178734	63716
7372	178757	63691
7373	178777	63665
7374	178797	63639
7375	178818	63614
7376	178838	63588
7377	178862	63564
7378	178883	63538
7379	178903	63513
7380	178927	63488
7381	178947	63463
7382	178968	63437
7383	178988	63412
7384	179015	63388
7385	179036	63363
7386	179059	63338
7387	179080	63313
7388	179101	63288
7389	179120	63261
7390	179142	63236
7391	179162	63211
7392	179182	63185
7393	179201	63159
7394	179225	63134
7395	179248	63110
7396	179273	63086
7397	179293	63060
7398	179315	63035
7399	179335	63009
7400	179355	62984
7401	179374	62958
7402	179395	62932
7403	179415	62906
7404	179434	62880
7405	179455	62855
7406	179475	62829
7407	179495	62804
7408	179515	62778
7409	179538	62753
7410	179561	62729
7411	179584	62704
7412	179604	62678
7413	179627	62654
7414	179653	62630
7415	179674	62604
7416	179694	62579
7417	179715	62553
7418	179736	62528
7419	179757	62503
7420	179779	62478
7421	179798	62452
7422	179825	62429
7423	179854	62406
7424	179875	62381
7425	179895	62355
7426	179915	62329
7427	179936	62304
7428	179957	62279
7429	179977	62253
7430	179998	62227
7431	180018	62202
7432	180042	62178
7433	180065	62153
7434	180085	62127
7435	180103	62101
7436	180124	62075
7437	180145	62050
7438	180164	62024
7439	180188	62000
7440	180209	61975
7441	180228	61949
7442	180248	61923
7443	180268	61897
7444	180291	61873
7445	180314	61848
7446	180336	61823
7447	180358	61798
7448	180378	61772
7449	180400	61747
7450	180422	61722
7451	180441	61696
7452	180460	61671
7453	180481	61645
7454	180500	61619
7455	180523	61594
7456	180544	61569
7457	180560	61542
7458	180585	61518
7459	180612	61495
7460	180634	61470
7461	180656	61445
7462	180677	61420
7463	180699	61395
7464	180721	61370
7465	180741	61344
7466	180763	61319
7467	180790	61296
7468	180815	61272
7469	180834	61246
7470	180856	61221
7471	180876	61195
7472	180897	61170
7473	180917	61144
7474	180937	61119
7475	180962	61095
7476	180985	61070
7477	181009	61046
7478	181036	61023
7479	181058	60998
7480	181082	60974
7481	181102	60948
7482	181126	60924
7483	181148	60899
7484	181168	60873
7485	181188	60848
7486	181208	60822
7487	181227	60796
7488	181249	60771
7489	181270	60746
7490	181292	60721
7491	181316	60696
7492	181337	60671
7493	181363	60648
7494	181388	60624
7495	181409	60598
7496	181431	60574
7497	181454	60549
7498	181474	60523
7499	181495	60498
7500	181516	60473
7501	181540	60449
7502	181562	60423
7503	181582	60398
7504	181603	60373
7505	181624	60347
7506	181645	60322
7507	181664	60296
7508	181685	60271
7509	181709	60247
7510	181730	60222
7511	181752	60196
7512	181772	60171
7513	181794	60146
7514	181817	60121
7515	181838	60096
7516	181863	60072
7517	181884	60047
7518	181905	60022
7519	181924	59996
7520	181947	59971
7521	181968	59946
7522	181988	59921
7523	182008	59895
7524	182034	59871
7525	182054	59846
7526	182073	59820
7527	182092	59794
7528	182114	59769
7529	182134	59744
7530	182153	59718
7531	182175	59693
7532	182193	59667
7533	182212	59641
7534	182230	59614
7535	182250	59589
7536	182271	59564
7537	182294	59539
7538	182314	59514
7539	182336	59489
7540	182357	59463
7541	182376	59438
7542	182397	59412
7543	182418	59387
7544	182436	59361
7545	182455	59335
7546	182474	59309
7547	182494	59284
7548	182516	59259
7549	182537	59234
7550	182557	59208
7551	182578	59183
7552	182597	59157
7553	182617	59132
7554	182636	59106
7555	182659	59081
7556	182681	59056
7557	182702	59031
7558	182722	59005
7559	182742	58980
7560	182761	58954
7561	182783	58929
7562	182808	58905
7563	182828	58880
7564	182848	58854
7565	182875	58831
7566	182895	58805
7567	182915	58780
7568	182935	58754
7569	182959	58730
7570	182984	58706
7571	183011	58683
7572	183034	58658
7573	183056	58634
7574	183075	58608
7575	183097	58583
7576	183116	58557
7577	183141	58533
7578	183160	58508
7579	183183	58483
7580	183206	58458
7581	183227	58433
7582	183249	58408
7583	183271	58384
7584	183290	58358
7585	183308	58332
7586	183331	58307
7587	183352	58282
7588	183373	58257
7589	183394	58231
7590	183412	58205
7591	183438	58182
7592	183459	58156
7593	183478	58131
7594	183498	58105
7595	183517	58080
7596	183539	58055
7597	183560	58029
7598	183580	58004
7599	183600	57979
7600	183620	57953
7601	183641	57928
7602	183665	57904
7603	183685	57878
7604	183710	57854
7605	183730	57829
7606	183750	57803
7607	183771	57778
7608	183791	57753
7609	183809	57727
7610	183831	57702
7611	183854	57677
7612	183874	57652
7613	183900	57628
7614	183923	57604
7615	183945	57579
7616	183970	57555
7617	183990	57530
7618	184008	57504
7619	184030	57479
7620	184060	57456
7621	184080	57431
7622	184101	57406
7623	184122	57381
7624	184141	57355
7625	184162	57330
7626	184181	57304
7627	184201	57279
7628	184227	57255
7629	184249	57230
7630	184278	57208
7631	184304	57184
7632	184327	57159
7633	184349	57135
7634	184372	57110
7635	184395	57086
7636	184416	57061
7637	184436	57035
7638	184463	57012
7639	184482	56986
7640	184503	56961
7641	184522	56935
7642	184540	56909
7643	184562	56885
7644	184583	56860
7645	184603	56834
7646	184624	56809
7647	184643	56783
7648	184663	56758
7649	184682	56732
7650	184701	56706
7651	184725	56682
7652	184747	56657
7653	184769	56633
7654	184789	56607
7655	184811	56582
7656	184837	56559
7657	184859	56534
7658	184880	56509
7659	184901	56484
7660	184924	56459
7661	184946	56434
7662	184967	56409
7663	184990	56385
7664	185012	56360
7665	185036	56336
7666	185058	56311
7667	185080	56286
7668	185105	56262
7669	185125	56237
7670	185146	56212
7671	185174	56189
7672	185198	56165
7673	185219	56140
7674	185248	56117
7675	185284	56096
7676	185305	56071
7677	185328	56047
7678	185353	56023
7679	185374	55998
7680	185397	55973
7681	185418	55948
7682	185437	55923
7683	185456	55897
7684	185476	55872
7685	185496	55846
7686	185513	55820
7687	185533	55795
7688	185552	55769
7689	185571	55743
7690	185592	55718
7691	185612	55693
7692	185632	55667
7693	185651	55642
7694	185673	55617
7695	185693	55592
7696	185714	55567
7697	185733	55541
7698	185755	55516
7699	185775	55491
7700	185795	55466
7701	185817	55441
7702	185838	55416
7703	185864	55392
7704	185884	55367
7705	185906	55342
7706	185928	55317
7707	185947	55292
7708	185970	55267
7709	185991	55242
7710	186011	55217
7711	186032	55192
7712	186053	55167
7713	186075	55142
7714	186095	55116
7715	186114	55091
7716	186136	55066
7717	186156	55041
7718	186175	55015
7719	186197	54990
7720	186216	54965
7721	186245	54942
7722	186267	54917
7723	186286	54892
7724	186311	54868
7725	186331	54843
7726	186352	54818
7727	186373	54792
7728	186394	54768
7729	186419	54744
7730	186440	54718
7731	186461	54693
7732	186479	54668
7733	186500	54643
7734	186521	54618
7735	186546	54594
7736	186566	54568
7737	186589	54544
7738	186608	54518
7739	186627	54493
7740	186647	54467
7741	186666	54442
7742	186687	54417
7743	186707	54391
7744	186727	54366
7745	186747	54341
7746	186767	54316
7747	186790	54291
7748	186809	54266
7749	186832	54241
7750	186851	54216
7751	186872	54190
7752	186892	54165
7753	186912	54140
7754	186935	54116
7755	186960	54092
7756	186984	54068
7757	187005	54043
7758	187026	54018
7759	187048	53993
7760	187067	53967
7761	187092	53944
7762	187113	53918
7763	187132	53893
7764	187152	53868
7765	187172	53842
7766	187192	53817
7767	187211	53792
7768	187232	53766
7769	187253	53742
7770	187275	53717
7771	187296	53692
7772	187314	53666
7773	187334	53641
7774	187353	53615
7775	187373	53590
7776	187393	53565
7777	187413	53539
7778	187434	53514
7779	187458	53490
7780	187481	53466
7781	187502	53441
7782	187524	53416
7783	187545	53391
7784	187566	53366
7785	187589	53342
7786	187610	53317
7787	187631	53292
7788	187653	53267
7789	187673	53242
7790	187697	53218
7791	187719	53193
7792	187738	53168
7793	187761	53143
7794	187784	53119
7795	187820	53098
7796	187840	53073
7797	187863	53049
7798	187890	53025
7799	187912	53000
7800	187934	52976
7801	187957	52951
7802	187978	52926
7803	188001	52902
7804	188022	52877
7805	188042	52852
7806	188064	52827
7807	188088	52803
7808	188109	52778
7809	188129	52753
7810	188155	52729
7811	188178	52705
7812	188200	52680
7813	188224	52656
7814	188243	52631
7815	188264	52606
7816	188286	52581
7817	188305	52555
7818	188326	52531
7819	188348	52506
7820	188369	52481
7821	188389	52456
7822	188408	52430
7823	188428	52405
7824	188452	52381
7825	188478	52357
7826	188501	52333
7827	188521	52308
7828	188541	52282
7829	188560	52257
7830	188580	52232
7831	188598	52206
7832	188619	52181
7833	188639	52156
7834	188658	52130
7835	188681	52106
7836	188699	52080
7837	188718	52055
7838	188737	52029
7839	188760	52005
7840	188783	51981
7841	188804	51956
7842	188828	51932
7843	188850	51907
7844	188869	51881
7845	188897	51858
7846	188923	51835
7847	188948	51811
7848	188972	51787
7849	188993	51762
7850	189013	51737
7851	189034	51712
7852	189055	51687
7853	189078	51663
7854	189101	51638
7855	189122	51613
7856	189147	51590
7857	189168	51565
7858	189193	51541
7859	189216	51516
7860	189237	51492
7861	189257	51466
7862	189278	51442
7863	189302	51417
7864	189324	51393
7865	189349	51369
7866	189369	51344
7867	189393	51320
7868	189417	51296
7869	189436	51270
7870	189458	51245
7871	189480	51221
7872	189501	51196
7873	189522	51171
7874	189542	51146
7875	189564	51121
7876	189583	51096
7877	189603	51071
7878	189622	51045
7879	189642	51020
7880	189669	50997
7881	189689	50972
7882	189709	50947
7883	189730	50922
